image_id,file_path,label,class_name,readable,width,height,channels,mean_pixel,pixel_std,file_hash,usable,notes,split
nonlens_1862,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1862.jpg,0,presumed_non_lens,1,128,128,3,45.07122802734375,30.755806436027008,5bb029bc64181c672a2627050064eb74a28063c1a544cba00d6cab82a9b4fa04,1,,train
nonlens_0476,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0476.jpg,0,presumed_non_lens,1,128,128,3,82.088623046875,59.2390105852742,38991ce34cb7fbd94deefb4fc430fd193400593f93ba6ae2864339a6db766f0f,1,,train
confident_0524,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0524.jpg,1,lens,1,128,128,3,72.66796875,47.89680009850456,642ba780aa57b75e26844a13505f78e86a4018afe40bd18d5da7d493a471d650,1,,train
confident_0579,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0579.jpg,1,lens,1,128,128,3,34.587483723958336,13.87335017111722,0359cb0e4a8666ef90c5da6e57c51683b3f467f1347b99b0387428cc4020ac88,1,,train
nonlens_1757,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1757.jpg,0,presumed_non_lens,1,128,128,3,65.71620686848958,41.23870395798453,f853ecc94096d45bacf886368435fa2865d588c3dd566b99887b5d71ae7986ce,1,,train
nonlens_2015,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_2015.jpg,0,presumed_non_lens,1,128,128,3,48.74462890625,38.73639992092249,452bb2fa0618778fc410cc0c16596c963d68a5a0cf8643a7b40248b416e44d10,1,,train
confident_1211,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1211.jpg,1,lens,1,128,128,3,66.68145751953125,49.26754186649708,9f57ce0cbb26c6fb24ca4b6d91ed6ed865a3e15ff751e6943a99a6e155d4edf5,1,,train
nonlens_1555,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1555.jpg,0,presumed_non_lens,1,128,128,3,51.693094889322914,41.724243585416566,e231b5dca8a950c88c2f7775df92f65f1612daeb67c4c265d752819c4fb24498,1,,train
confident_0389,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0389.jpg,1,lens,1,128,128,3,90.10978190104169,42.42578193739401,6a0dc992aaebd4ccd8408f89dcd77d3797808110e504455423dff489a83cb52f,1,,train
confident_0905,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0905.jpg,1,lens,1,128,128,3,40.26544189453125,24.51851770315127,c6f1348a1816195c824b3b8d8afa46fd530b4204e487aa589ea0ecf909e2489a,1,,train
confident_0355,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0355.jpg,1,lens,1,128,128,3,49.47900390625,28.27066961244325,6bc77cb630e7d7bf0ec99e923e2b70ddf5d3f086e41af5d495f42e9a2e258e9b,1,,train
nonlens_1819,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1819.jpg,0,presumed_non_lens,1,128,128,3,177.0265909830729,49.99489480886591,968b00d8a9b6fe24e1579b1a2aa7a2ecae3371a7921b6a13df6745cc911faaf0,1,,train
nonlens_0032,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0032.jpg,0,presumed_non_lens,1,128,128,3,50.931722005208336,39.90965465968769,4fd2a1464ba803dc987f45d888efeca8037fcb49727a360811769ae501fcf120,1,,train
confident_2010,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_2010.jpg,1,lens,1,128,128,3,44.72526041666666,25.63091582368505,b9b55149e0356aaa67f33aebff2d82015fbb0d55716de1a299e9aa386549a727,1,,train
confident_0914,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0914.jpg,1,lens,1,128,128,3,36.950948079427086,20.264428662233342,558c0e446c63e307e16f0ca8a3d86acb481494cb75f2be79a110386e961d7c54,1,,train
confident_1439,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1439.jpg,1,lens,1,128,128,3,35.07391357421875,17.007828931233966,18632e6c9bbae8b2d68c53c411149a2c48273f9e18d44fb295404f5b72effbef,1,,train
nonlens_0173,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0173.jpg,0,presumed_non_lens,1,128,128,3,69.8912353515625,46.23396675925095,3df93a587ea848e0140d54fd3d9facbe4ae47279beeab7d371794f42350fe7dc,1,,train
confident_0976,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0976.jpg,1,lens,1,128,128,3,39.192036946614586,22.58234279882827,d1a08e5f8ef30ca7598cd006f2cebf8460690dd156e21d11d29e428b3cdd20bf,1,,train
confident_1194,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1194.jpg,1,lens,1,128,128,3,36.94901529947917,20.383573689163605,ce7c05229e2b456447af82e7dcdb048141e1011f19759e100923975adde8f63c,1,,train
confident_1175,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1175.jpg,1,lens,1,128,128,3,45.80082194010416,25.54091420599624,1fc20510028b729682805543aa924074dcc5f08b9a58a84f82d3b4df2e37ec44,1,,train
confident_0680,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0680.jpg,1,lens,1,128,128,3,35.11767578125,10.598036946106012,1a68736d4767d4d05ebe25c7d9e330c14901b2dd906cc2682055973de09f02b7,1,,train
confident_0001,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0001.jpg,1,lens,1,128,128,3,78.95442708333333,47.62141100113976,3ca4c2bac3df4682e8296a748237c559094ab99e20f7f9ad736157af86da72bf,1,,train
confident_1499,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1499.jpg,1,lens,1,128,128,3,40.12241617838541,20.614697366562204,2de9072da5a4d3249ad9404bbdeffb1f42d853aae1f5a4d43630673321c5bef6,1,,train
confident_0852,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0852.jpg,1,lens,1,128,128,3,37.303955078125,21.0734445627089,12d05524e3b25a54d455e206a99c3e978ee7f38846e71062de072e2f39102a8b,1,,train
nonlens_1894,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1894.jpg,0,presumed_non_lens,1,128,128,3,66.721923828125,48.00222672593266,ec478cf150fe2e03bce66ef7d389433ba2f8edfa1895636a47c82eb6eadd3c6f,1,,train
confident_1515,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1515.jpg,1,lens,1,128,128,3,49.92584228515625,33.11125485483319,f267be927e6c218e0a05e3f3f26f7c53b4a0ad3c10378a9ae29c6c4619851f38,1,,train
nonlens_0819,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0819.jpg,0,presumed_non_lens,1,128,128,3,93.46779378255208,55.4130675285968,203deb5c8bed721c00c631d34ec54a2086114f754c8bcdaf25993cc46d7070b6,1,,train
nonlens_1905,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1905.jpg,0,presumed_non_lens,1,128,128,3,53.333272298177086,43.40462767754804,3eae2f068ff2416d76eb7d94faa56a85c625c023c418d66b4667a4802688407a,1,,train
nonlens_2016,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_2016.jpg,0,presumed_non_lens,1,128,128,3,60.441650390625,42.69842205561268,2ce3181e93c09532f0988838ddc4fda9d93cd92eb197e71dbbe4bb7d47621ea7,1,,train
confident_0374,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0374.jpg,1,lens,1,128,128,3,37.627278645833336,23.16230088544256,ac02075ff35b8884fc8984f6ba427f3fed110a07eecdb534c5bdda33e87fcb7e,1,,train
nonlens_0227,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0227.jpg,0,presumed_non_lens,1,128,128,3,51.3043212890625,38.92346035274445,33e073f4ac4c0d0016616ec6117519f1d0fa1c03486b0e8a17688ba56631b972,1,,train
nonlens_1449,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1449.jpg,0,presumed_non_lens,1,128,128,3,59.390889485677086,42.02089809215392,ed7300c2e5068bc8539c0104172097697e2f03cdd7b4018b30cb5280505d5625,1,,train
nonlens_0238,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0238.jpg,0,presumed_non_lens,1,128,128,3,77.35601806640625,50.25538154288063,dafe9469ab1e8ce12d7442d49eedeea07fbdec054a89b285d4675f39d089571c,1,,train
nonlens_0420,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0420.jpg,0,presumed_non_lens,1,128,128,3,50.26680501302084,46.241469933897285,81d2c5304f2563116c595653027731829d4e2f8a9930950ae9995095ee3973e2,1,,train
nonlens_1569,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1569.jpg,0,presumed_non_lens,1,128,128,3,54.432698567708336,40.49950452383418,97bb3d01c6b7c3dfb860e435b7db3747451762cac85a8ece2e119efe4d928dc2,1,,train
confident_0385,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0385.jpg,1,lens,1,128,128,3,35.604410807291664,15.907649335074488,260359ec19b9b4ab1eb2cfdfaf42cf99264910813e2b4f64f0dad994ead59f2e,1,,train
nonlens_0808,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0808.jpg,0,presumed_non_lens,1,128,128,3,173.598388671875,72.2798772815679,12a18dc1ce2babd97da36e49203e781824e9739c69eaa7e29b1c023db2764369,1,,train
nonlens_1961,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1961.jpg,0,presumed_non_lens,1,128,128,3,69.23465983072917,58.06600658980501,1e5622ba8ce3fc76803e89356c8b25a16b9877ca79f312735efed0d1666132a8,1,,train
confident_0032,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0032.jpg,1,lens,1,128,128,3,37.56734212239584,21.74509656920788,1fc0b54c8375cd6a4ca031f169f6e56e4b1cee0db3bd9e977b79e1707224716a,1,,train
confident_0224,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0224.jpg,1,lens,1,128,128,3,35.11690266927084,13.694243812041089,94f5daa764cd18771f9c03816a9eb5055dfaffa92330a3999241bc41c61a9ce0,1,,train
confident_1449,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1449.jpg,1,lens,1,128,128,3,36.3082275390625,18.673358091805248,7af3801f19b5164129085eb4a1b930e9c110d3c2538761db1c9e4887784add84,1,,train
confident_1883,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1883.jpg,1,lens,1,128,128,3,42.96561686197917,28.011741680346947,834c5636d644e236e671b3d2ba22ac9b52b6a5f06399fea9b1e78e48a2547806,1,,train
nonlens_0959,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0959.jpg,0,presumed_non_lens,1,128,128,3,64.51930745442708,43.80074477056958,dd43f04e2c0154673cf2bb9df4bac5b8af6e6b3fb8febd0bd442c43a5938e399,1,,train
nonlens_1075,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1075.jpg,0,presumed_non_lens,1,128,128,3,58.646708170572914,42.40706945237089,9ef97de5e5fdfd283f994870a1199573c5cf6fa4e1aa7a800e5cf78d4e61ed40,1,,train
confident_1090,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1090.jpg,1,lens,1,128,128,3,32.610453287760414,9.957226993855288,cf1e46b5d23d1bed00c958c61e6e12cc69bfe17d1443514dc4a7aa6193b26ea0,1,,train
nonlens_1150,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1150.jpg,0,presumed_non_lens,1,128,128,3,42.145121256510414,28.22463826664832,b50e299ced40e655f011136ec4e0533fb44d308c574de67cf1bf98906e003c51,1,,train
confident_0908,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0908.jpg,1,lens,1,128,128,3,45.659423828125,30.958487579073545,16041fd0d5b12192fd04d3df8ec91dfde4d4c6f07ef7a348417cd192ae8ac251,1,,train
confident_1963,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1963.jpg,1,lens,1,128,128,3,47.903544108072914,33.247374834757096,b9436321df1982d11eed8802ec44a0ec6d9cc491f0f2ca5c46a3e8dbb4431a8a,1,,train
confident_1774,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1774.jpg,1,lens,1,128,128,3,42.93924967447917,30.25867166765021,9fb8b475d349e0ef270a939e6edc94070ac16713202ddff4238a9cf18d53fd22,1,,train
nonlens_0638,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0638.jpg,0,presumed_non_lens,1,128,128,3,59.1632080078125,42.601615926540106,4ba1fb66a948c479e269e9645ca3b9f56381e3aedda92b91f60e9adb63bc7f00,1,,train
nonlens_1390,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1390.jpg,0,presumed_non_lens,1,128,128,3,54.094014485677086,38.29697449132559,5c8afdcd00a865d4de396a8afc32eb725612e3db8b20956bb39581848f723d7a,1,,train
nonlens_0528,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0528.jpg,0,presumed_non_lens,1,128,128,3,50.9478759765625,40.60777841561646,f7b8ae3ade59ae89bb2bc0e28ce77bd6813886f5f0670abed50c158adcc09976,1,,train
confident_0821,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0821.jpg,1,lens,1,128,128,3,94.74112955729169,41.76195731214963,3cdca9e8131548461915a873e1dd2d311b64289ebe8a7f2a45bc80131a790a18,1,,train
confident_0836,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0836.jpg,1,lens,1,128,128,3,44.21030680338541,28.674600751230354,aaf8592e58db5635e810a6e237d128d4f7cf588265187ff559c97ee93c44c0f5,1,,train
nonlens_0358,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0358.jpg,0,presumed_non_lens,1,128,128,3,53.28531901041666,39.21615059399958,31b6b2074230c0c1e04d0f4af15f34d904dde34548f1d2b984429ff3a0a7e09c,1,,train
confident_1158,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1158.jpg,1,lens,1,128,128,3,51.567138671875,30.54358546145896,42157c82cb51d934e45d1de94df6614027b9f5ddb8f13ee23d1fc5c927ea149b,1,,train
nonlens_0317,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0317.jpg,0,presumed_non_lens,1,128,128,3,47.103515625,34.11047167667085,f0cd4cb824a75cd94d6c0c13d444ebf97bf223a0dcbf1b1c55c5abc2a734179e,1,,train
nonlens_0043,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0043.jpg,0,presumed_non_lens,1,128,128,3,60.459981282552086,46.91111006772391,4c1ef63e906775bb1530005b6315312fbc908151b0a0cccb5f59a8a0cad12731,1,,train
confident_1759,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1759.jpg,1,lens,1,128,128,3,34.49371337890625,16.03449095721598,bbfa28b1e3ea8100950690335aa9b7ffb1698e88e1cd82f3088b431bbf78de5e,1,,train
nonlens_2009,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_2009.jpg,0,presumed_non_lens,1,128,128,3,46.322835286458336,32.49852424586488,25f59543dd2b2a85b1161469f84dc0e75f226ce94c92747a2d3c36af04b94faa,1,,train
confident_1201,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1201.jpg,1,lens,1,128,128,3,41.23905436197917,29.244779067151423,d6a8b7a8de88f45ebf0fecd62c6d195f60f7634a614e533e2229937d36a6ad43,1,,train
nonlens_1281,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1281.jpg,0,presumed_non_lens,1,128,128,3,51.90045166015625,35.92617062983652,0450b0604befd668d8a86a05b18dad67e711798de11701db4cb660303db58958,1,,train
confident_1380,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1380.jpg,1,lens,1,128,128,3,56.821858723958336,37.30108653949528,aa8f720465afa07d8733976f753572197e55e99ee3737be326a214f177ea4c94,1,,train
confident_0396,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0396.jpg,1,lens,1,128,128,3,35.1365966796875,13.76682423146366,f7b1d12c2346ccbe68fdb976e5cadcf344b1848d73987d2eceb404d89c1df60a,1,,train
nonlens_0364,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0364.jpg,0,presumed_non_lens,1,128,128,3,63.245259602864586,41.79819030141492,922e6558993ff766643215f43a9b47ac87d32ed9a5eb68b40f9c09ee837c8bb9,1,,train
confident_1310,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1310.jpg,1,lens,1,128,128,3,37.24117024739584,25.356390048146647,00f170f2101cf8d0c680c9bf8ce06327952af3f62168bb3a9c1f79c99b757862,1,,train
confident_2005,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_2005.jpg,1,lens,1,128,128,3,35.982584635416664,16.95832479087746,60d65b6a962a7bc1fb0236c2459e234bd074bece87c85b05efe71a2d18b264bf,1,,train
nonlens_1907,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1907.jpg,0,presumed_non_lens,1,128,128,3,46.835367838541664,33.160839433018815,ed251e45936abd8768bf58dba96b4068417fa450d3ea09659de2b973378ebbb5,1,,train
confident_1514,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1514.jpg,1,lens,1,128,128,3,33.224772135416664,10.324825649262126,44461bc76ad4e9b8d93054a3521c65418557c1064eba07297584b1699fe5042c,1,,train
