galaxy10_index,ra,dec,galaxy10_class,morphology,redshift,original_pxscale,nearest_lenscat_arcsec,image_id,label,class_name,cutout_url,file_path,survey_layer,cutout_size,cutout_pxscale,download_status,http_status,width,height,mean_pixel,pixel_std,usable,suspected_lens,notes,error
14897,196.27969385232305,11.91462723809936,8,edge_on_without_bulge,0.08659249,0.262,3123.4462264126932,nonlens_1206,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=196.27969385232305&dec=11.91462723809936&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1206.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12655,229.6680908203125,3.4932658672332764,7,unbarred_loose_spiral,0.04742016,0.262,2664.598667656916,nonlens_1207,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=229.6680908203125&dec=3.4932658672332764&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1207.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12857,126.5497817993164,41.97796249389648,7,unbarred_loose_spiral,0.05595062,0.262,1527.4066787672068,nonlens_1208,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=126.5497817993164&dec=41.97796249389648&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1208.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14930,161.18829345703125,58.4549560546875,8,edge_on_without_bulge,0.03130022,0.262,4156.187597862964,nonlens_1209,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=161.18829345703125&dec=58.4549560546875&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1209.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8893,138.1048583984375,47.54753494262695,5,barred_spiral,0.04975258,0.262,791.492756878495,nonlens_1210,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=138.1048583984375&dec=47.54753494262695&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1210.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14529,147.64331212699076,3.5412470750660314,8,edge_on_without_bulge,0.024198098,0.262,3610.2565865429165,nonlens_1211,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=147.64331212699076&dec=3.5412470750660314&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1211.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
16457,121.01602872607825,15.088493277317198,9,edge_on_with_bulge,0.038974836,0.262,2859.0572844085646,nonlens_1212,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=121.01602872607825&dec=15.088493277317198&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1212.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8554,232.484700105503,30.801837422110317,5,barred_spiral,0.057700004,0.262,1200.076976763836,nonlens_1213,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=232.484700105503&dec=30.801837422110317&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1213.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15626,144.86268615722656,38.429954528808594,8,edge_on_without_bulge,0.01955616,0.262,1518.8186296126466,nonlens_1214,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=144.86268615722656&dec=38.429954528808594&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1214.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11392,136.0718994140625,52.067970275878906,6,unbarred_tight_spiral,0.06523526,0.262,917.4731898364753,nonlens_1215,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=136.0718994140625&dec=52.067970275878906&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1215.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
10509,226.0562020720702,12.794285963220494,6,unbarred_tight_spiral,0.11963981,0.262,1025.508271191708,nonlens_1216,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=226.0562020720702&dec=12.794285963220494&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1216.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6373,197.1812286376953,22.00354766845703,3,in_between_round_smooth,0.06957874,0.262,1849.9933399775448,nonlens_1217,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=197.1812286376953&dec=22.00354766845703&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1217.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8867,184.2834930419922,51.9987678527832,5,barred_spiral,0.04707998,0.262,990.243795483619,nonlens_1218,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=184.2834930419922&dec=51.9987678527832&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1218.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11446,169.721435546875,56.772830963134766,6,unbarred_tight_spiral,0.04770852,0.262,2496.597303105019,nonlens_1219,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=169.721435546875&dec=56.772830963134766&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1219.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
16888,178.99159033078772,27.556163663777934,9,edge_on_with_bulge,0.13516575,0.262,1305.0444168778008,nonlens_1220,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=178.99159033078772&dec=27.556163663777934&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1220.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15370,227.3546600341797,58.144264221191406,8,edge_on_without_bulge,0.06896368,0.262,5695.759561776253,nonlens_1221,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=227.3546600341797&dec=58.144264221191406&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1221.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
10433,178.33595894169207,21.021501335302663,6,unbarred_tight_spiral,0.022019869,0.262,1732.2546652980084,nonlens_1222,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=178.33595894169207&dec=21.021501335302663&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1222.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
13083,257.72918701171875,58.32178115844727,7,unbarred_loose_spiral,0.1265898,0.262,2573.0415680276033,nonlens_1223,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=257.72918701171875&dec=58.32178115844727&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1223.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3384,225.10921154186624,0.7443596253135353,2,round_smooth,0.028065396,0.262,1417.939399006523,nonlens_1224,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=225.10921154186624&dec=0.7443596253135353&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1224.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5636,236.95845699586025,6.671078657350321,3,in_between_round_smooth,0.10040126,0.262,2347.422394359008,nonlens_1225,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=236.95845699586025&dec=6.671078657350321&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1225.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12834,140.99102783203125,33.26126480102539,7,unbarred_loose_spiral,0.04997909,0.262,1764.8302155520762,nonlens_1226,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=140.99102783203125&dec=33.26126480102539&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1226.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4712,130.67613220214844,36.08200454711914,2,round_smooth,0.05504701,0.262,994.6038067260508,nonlens_1227,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=130.67613220214844&dec=36.08200454711914&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1227.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
10580,2.7522799556474467,1.0044792004460492,6,unbarred_tight_spiral,0.051732536,0.262,361.2968255074528,nonlens_1228,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=2.7522799556474467&dec=1.0044792004460492&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1228.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5898,178.9846212281234,3.2818363460994147,3,in_between_round_smooth,0.069235936,0.262,863.0568612034549,nonlens_1229,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=178.9846212281234&dec=3.2818363460994147&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1229.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3408,168.3748536308073,1.7457765303651775,2,round_smooth,0.081778,0.262,298.8756142002527,nonlens_1230,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=168.3748536308073&dec=1.7457765303651775&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1230.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4073,165.64153526209384,0.2017211625261691,2,round_smooth,0.096203364,0.262,269.32718678574776,nonlens_1231,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=165.64153526209384&dec=0.2017211625261691&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1231.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3020,113.69149912762984,26.972488539490584,2,round_smooth,0.0802553,0.262,2633.108208804004,nonlens_1232,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=113.69149912762984&dec=26.972488539490584&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1232.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8661,217.1294442876591,1.6464881691781794,5,barred_spiral,0.086740956,0.262,509.3148849292299,nonlens_1233,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=217.1294442876591&dec=1.6464881691781794&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1233.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4445,200.70402475064049,-3.106890153277555,2,round_smooth,0.114891805,0.262,2141.9642277211115,nonlens_1234,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=200.70402475064049&dec=-3.106890153277555&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1234.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7317,144.77491760253906,42.43318557739258,3,in_between_round_smooth,0.1561176,0.262,1774.964016998978,nonlens_1235,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=144.77491760253906&dec=42.43318557739258&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1235.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5318,196.8470001220703,24.43083953857422,2,round_smooth,0.1475755,0.262,2016.966986524055,nonlens_1236,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=196.8470001220703&dec=24.43083953857422&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1236.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3916,222.2686003456049,14.304778281985929,2,round_smooth,0.111372866,0.262,2081.243790691136,nonlens_1237,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=222.2686003456049&dec=14.304778281985929&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1237.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11445,175.59786987304688,8.237857818603516,6,unbarred_tight_spiral,0.08230598,0.262,3371.5512618616835,nonlens_1238,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=175.59786987304688&dec=8.237857818603516&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1238.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
13583,243.7723388671875,21.801916122436523,7,unbarred_loose_spiral,0.1258414,0.262,3064.9609549374436,nonlens_1239,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=243.7723388671875&dec=21.801916122436523&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1239.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
9902,219.18634033203125,21.072772979736328,5,barred_spiral,0.0181186,0.262,288.0631357710101,nonlens_1240,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=219.18634033203125&dec=21.072772979736328&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1240.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
16781,148.54065936976707,3.46472102337966,9,edge_on_with_bulge,0.10429826,0.262,590.6119110891229,nonlens_1241,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=148.54065936976707&dec=3.46472102337966&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1241.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
17062,37.60979787114878,1.9198714983296004,9,edge_on_with_bulge,0.040498078,0.262,1045.110644966729,nonlens_1242,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=37.60979787114878&dec=1.9198714983296004&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1242.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8703,165.16522778089424,8.990870090611411,5,barred_spiral,0.06240977,0.262,1136.4543285556697,nonlens_1243,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=165.16522778089424&dec=8.990870090611411&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1243.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8983,240.2763671875,49.009498596191406,5,barred_spiral,0.04260319,0.262,2939.274385441373,nonlens_1244,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=240.2763671875&dec=49.009498596191406&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1244.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
13572,210.5519256591797,20.30116271972656,7,unbarred_loose_spiral,0.1054425,0.262,1775.1310861804138,nonlens_1245,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=210.5519256591797&dec=20.30116271972656&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1245.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11697,166.1539764404297,45.12519073486328,6,unbarred_tight_spiral,0.02163574,0.524,141.49237132305424,nonlens_1246,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=166.1539764404297&dec=45.12519073486328&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1246.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11036,196.640793883496,-2.602693687482503,6,unbarred_tight_spiral,0.114915885,0.262,355.39788811112055,nonlens_1247,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=196.640793883496&dec=-2.602693687482503&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1247.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4441,147.8987791148084,7.935578702728478,2,round_smooth,0.13792689,0.262,940.3296251219983,nonlens_1248,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=147.8987791148084&dec=7.935578702728478&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1248.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3343,324.18050863534853,-1.9565159230206628,2,round_smooth,0.09547064,0.262,911.838807656383,nonlens_1249,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=324.18050863534853&dec=-1.9565159230206628&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1249.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6603,183.2381286621093,52.92495727539063,3,in_between_round_smooth,0.03108806,0.262,1894.9499890307611,nonlens_1250,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=183.2381286621093&dec=52.92495727539063&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1250.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11629,256.2036437988281,30.94534683227539,6,unbarred_tight_spiral,0.07866399,0.262,1080.115640776272,nonlens_1251,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=256.2036437988281&dec=30.94534683227539&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1251.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5456,160.5365753173828,3.472855567932129,2,round_smooth,0.1806607,0.262,1871.929134118214,nonlens_1252,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=160.5365753173828&dec=3.472855567932129&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1252.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
10634,218.79472601463647,1.6336250544992466,6,unbarred_tight_spiral,0.11459217,0.262,220.26912902796067,nonlens_1253,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=218.79472601463647&dec=1.6336250544992466&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1253.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
